LEARecordID,ORI,BatchID,TX_Type,Is_NFIA,SDate,STime,SDur,Is_ServCall,AT,Loc,City,PID,Ethn,Gend,GendNC,LGBT,Age,Is_LimEng,Disb,Is_Stud,StReas,Tr_ID,Act_CD,BasSearch,BasSearch_N,BasSeiz,PropType,Cb,ResCD
48235,CA0431100,,I,N,1/12/2022,4:00,5,N,"Patrol, traffic, field operations",Hope Street & West Dana Street,Mountain View,1,Hispanic/Latino(a),Male,,N,50,Y,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
48330,CA0431100,,I,N,1/12/2022,7:04,9,N,"Patrol, traffic, field operations",1100 Block Villa Street,Mountain View,1,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
48378,CA0431100,,I,N,1/12/2022,6:00,120,Y,"Patrol, traffic, field operations",2000 Block California Street,Mountain View,1,Hispanic/Latino(a),Male,,N,50,Y,,,Reasonable suspicion that the person was engaged in criminal activity,,"Field sobriety test conducted,Person removed from vehicle by order,Curbside detention,Handcuffed or flex cuffed,Patrol car detention, Search of person was conducted , Asked for consent to  search property,Search of property was conducted","Officer Safety/safety of others,Consent given,Incident to arrest",Searched subject incident to arrest. Consent searched vehicle to look for valid DL,,,,Custodial arrest without warrant
48378,CA0431100,,I,N,1/12/2022,6:00,120,Y,"Patrol, traffic, field operations",2000 Block California Street,Mountain View,2,Hispanic/Latino(a),Male,,N,35,Y,,,Reasonable suspicion that the person was engaged in criminal activity,,Curbside detention,,,,,,Warning (verbal or written)
48476,CA0431100,,I,N,1/12/2022,7:46,30,Y,"Patrol, traffic, field operations","W Evelyn Ave, S Shoreline Blvd",Mountain View,1,Hispanic/Latino(a),Male,,N,35,N,,,Knowledge of outstanding arrest warrant/wanted person,,"Handcuffed or flex cuffed,Patrol car detention",,,,,,
49061,CA0431100,,I,N,1/12/2022,23:11,6,N,"Patrol, traffic, field operations",Middlefield road/Shoreline Blvd,Mountain View,1,White,Female,,N,20,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
49070,CA0431100,,I,N,1/13/2022,0:18,5,N,"Patrol, traffic, field operations",1900 Block Charleston Road,Mountain View,1,White,Male,,N,56,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
49113,CA0431100,,I,N,1/13/2022,0:47,13,N,"Patrol, traffic, field operations",Middlefield Road/Shoreline Blvd,Mountain View,1,White,Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
49204,CA0431100,,I,N,1/13/2022,1:47,5,N,"Patrol, traffic, field operations",Rengstorff Avenue/ el Camino real,Mountain View,1,Asian,Male,,N,60,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
49294,CA0431100,,I,N,1/13/2022,5:30,30,N,"Patrol, traffic, field operations",100 Block South Shoreline Boulevard,Mountain View,1,Hispanic/Latino(a),Female,,N,25,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
49305,CA0431100,,I,N,1/13/2022,6:10,10,N,"Patrol, traffic, field operations",1400 Block West Middlefield Road,Mountain View,1,Asian,Male,,N,35,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
49324,CA0431100,,I,N,1/13/2022,6:40,10,N,"Patrol, traffic, field operations",1500 Block West Middlefield Road,Mountain View,1,Asian,Male,,N,60,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
49534,CA0431100,,I,N,1/13/2022,6:40,120,Y,"Patrol, traffic, field operations",400 Block San Antonio Road,Mountain View,1,Black/African American,Male,,N,40,N,,,Reasonable suspicion that the person was engaged in criminal activity,,No Action Taken,,,,,,Custodial arrest without warrant
49537,CA0431100,,I,N,1/13/2022,10:15,15,Y,"Patrol, traffic, field operations",1900 Block Latham Street,Mountain View,1,White,Male,,N,50,N,,,Reasonable suspicion that the person was engaged in criminal activity,,No Action Taken,,,,,,
49778,CA0431100,,I,N,1/13/2022,19:17,10,N,"Patrol, traffic, field operations",600 Block Showers Drive,Mountain View,1,White,Female,,N,50,N,,,Consensual Encounter resulting in a search,," Asked for consent to  search person, Search of person was conducted ",Consent given,"Again, Consensual contact was the best option.  I never requested a search.  No search was conducted.  I have to choose options to move through the program.  My Axon Camera was activated that will show no search was conducted.",,,,
49813,CA0431100,,I,N,1/13/2022,19:48,10,N,"Patrol, traffic, field operations",1600 Block Villa Street,Mountain View,1,Asian,Male,,N,45,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
49914,CA0431100,,I,N,1/13/2022,22:09,5,N,"Patrol, traffic, field operations",1600 Block West El Camino Real,Mountain View,1,Middle Eastern or South Asian,Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,
49946,CA0431100,,I,N,1/13/2022,22:29,7,N,"Patrol, traffic, field operations",North Shoreline Boulevard,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
50052,CA0431100,,I,N,1/13/2022,23:58,20,N,"Patrol, traffic, field operations",2200 Block West El Camino Real,Mountain View,1,White,Male,,N,60,N,,,Traffic Violation,Equipment,Person removed from vehicle by order,,,,,,Warning (verbal or written)
50305,CA0431100,,I,N,1/14/2022,6:00,30,N,"Patrol, traffic, field operations",1100 Block High School Way,Mountain View,1,Hispanic/Latino(a),Male,,N,20,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Custodial arrest pursuant to outstanding warrant
50406,CA0431100,,I,N,1/14/2022,8:20,11,N,"Patrol, traffic, field operations",2400 Block Grant Road,Mountain View,1,Hispanic/Latino(a),Male,,N,28,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
50449,CA0431100,,I,N,1/14/2022,9:54,2,N,"Patrol, traffic, field operations",300 Block Sylvan Avenue,Mountain View,1,White,Male,,N,65,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
50464,CA0431100,,I,N,1/14/2022,10:21,4,N,"Patrol, traffic, field operations",California 237,Sunnyvale,1,White,Male,,N,28,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
50497,CA0431100,,I,N,1/14/2022,5:50,120,Y,"Patrol, traffic, field operations",Miramonte Avenue & Covington Road,Los Altos,1,White,Male,,N,15,N,,,Reasonable suspicion that the person was engaged in criminal activity,,"Curbside detention, Search of person was conducted ,Person photographed","Evidence of crime,Incident to arrest,Officer Safety/safety of others",One subject had a lighter in their hand which was seized as evidence as it was an arson investigation. They were checked for weapons and searched incident to arrest.,,,"Other Contraband or evidence,Cell phone(s) or electronic device(s)","Custodial arrest without warrant,Contacted parent/legal guardian or other person responsible for the minor"
50497,CA0431100,,I,N,1/14/2022,5:50,120,Y,"Patrol, traffic, field operations",Miramonte Avenue & Covington Road,Los Altos,2,Asian,Male,,N,15,N,,,Reasonable suspicion that the person was engaged in criminal activity,,"Curbside detention, Search of person was conducted ,Person photographed","Evidence of crime,Incident to arrest,Officer Safety/safety of others",One subject had a lighter in their hand which was seized as evidence as it was an arson investigation. They were checked for weapons and searched incident to arrest.,,,"Other Contraband or evidence,Cell phone(s) or electronic device(s)","Custodial arrest without warrant,Contacted parent/legal guardian or other person responsible for the minor"
50903,CA0431100,,I,N,1/14/2022,22:20,5,N,"Patrol, traffic, field operations",Castro Street & Central Expressway,Mountain View,1,Black/African American,Male,,N,60,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
50965,CA0431100,,I,N,1/14/2022,23:43,5,N,"Patrol, traffic, field operations",Phyllis Avenue,Mountain View,1,Asian,Male,,N,28,N,,,Traffic Violation,Moving,No Action Taken,,,,,,In-field cite and release
50999,CA0431100,,I,N,1/15/2022,0:41,5,N,"Patrol, traffic, field operations",1100 Block West El Camino Real,Mountain View,1,White,Male,,N,25,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
51440,CA0431100,,I,N,1/15/2022,7:55,10,N,"Patrol, traffic, field operations",200 Block Castro Street,Mountain View,1,Middle Eastern or South Asian,Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
51552,CA0431100,,I,N,1/15/2022,10:25,10,N,"Patrol, traffic, field operations",Villa/Franklin,Mountain View,1,Hispanic/Latino(a),Female,,N,30,Y,,,Traffic Violation,Moving,Field sobriety test conducted,,,,,,Warning (verbal or written)
51772,CA0431100,,I,N,1/15/2022,18:20,10,N,"Patrol, traffic, field operations",El Camino Real & South Shoreline Boulevard,Mountain View,1,Hispanic/Latino(a),Male,,N,50,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
51796,CA0431100,,I,N,1/15/2022,18:57,10,N,"Patrol, traffic, field operations",West Dana Street & Bryant Street,Mountain View,1,Asian,Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
51882,CA0431100,,I,N,1/15/2022,21:58,10,N,"Patrol, traffic, field operations",Central Expressway & Castro Street,Mountain View,1,Middle Eastern or South Asian,Female,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
51882,CA0431100,,I,N,1/15/2022,21:58,10,N,"Patrol, traffic, field operations",Central Expressway & Castro Street,Mountain View,2,Middle Eastern or South Asian,Female,,N,35,N,,,Traffic Violation,Moving,No Action Taken,,,,,,
52000,CA0431100,,I,N,1/16/2022,1:12,10,N,"Patrol, traffic, field operations",101 & mathilda,Mountain View,1,Black/African American,Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
52364,CA0431100,,I,N,1/16/2022,8:40,20,Y,"Patrol, traffic, field operations",Hope Street & Villa Street,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Reasonable suspicion that the person was engaged in criminal activity,,Curbside detention,,,,,Weapon(s) other than a firearm,Field interview card completed
52369,CA0431100,,I,N,1/16/2022,8:35,5,N,"Patrol, traffic, field operations",West El Camino Real & South Shoreline Boulevard,Mountain View,1,Asian,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
52373,CA0431100,,I,N,1/16/2022,9:10,15,N,"Patrol, traffic, field operations",VILLA ST/VIEW ST,Mountain View,1,Hispanic/Latino(a),Female,,N,20,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
52418,CA0431100,,I,N,1/16/2022,8:10,120,Y,"Patrol, traffic, field operations",Moffett Boulevard,Mountain View,1,Middle Eastern or South Asian,Male,,N,30,N,,,Reasonable suspicion that the person was engaged in criminal activity,,"Person removed from vehicle by order,Field sobriety test conducted,Vehicle impounded, Asked for consent to  search person, Search of person was conducted ","Consent given,Officer Safety/safety of others,Incident to arrest",Asked consent for a pat search for weapons prior to field sobriety tests. Searched incident to arrest after driver was arrested for D.U.I.,,,,Custodial arrest without warrant
52423,CA0431100,,I,N,1/16/2022,9:30,30,Y,"Patrol, traffic, field operations",Villa/Hope,Mountain View,1,Black/African American,Male,,N,25,N,Blind or limited vision,,Reasonable suspicion that the person was engaged in criminal activity,,"Handcuffed or flex cuffed,Patrol car detention, Asked for consent to  search person, Search of person was conducted ",Consent given,Searched person. Nothing contraband found,,,,
52431,CA0431100,,I,N,1/16/2022,9:31,30,Y,"Patrol, traffic, field operations",Villa/Hope,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,25,N,,,Reasonable suspicion that the person was engaged in criminal activity,,Curbside detention,,,,,,
52471,CA0431100,,I,N,1/15/2022,9:12,30,N,"Patrol, traffic, field operations",800 Block California Street,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Consensual Encounter resulting in a search,," Asked for consent to  search person, Asked for consent to  search property,Search of property was conducted",Condition of parole / probation/ PRCS / mandatory supervision,,,,,Custodial arrest pursuant to outstanding warrant
52710,CA0431100,,I,N,1/16/2022,19:14,10,N,"Patrol, traffic, field operations",West Dana Street & View Street,Mountain View,1,Middle Eastern or South Asian,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
52961,CA0431100,,I,N,1/17/2022,3:27,15,N,"Patrol, traffic, field operations",Shorline @ Central,Mountain View,1,Middle Eastern or South Asian,Female,,N,30,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
52979,CA0431100,,I,N,1/17/2022,4:02,10,N,"Patrol, traffic, field operations",Rock/Sierra Vista,Mountain View,1,Middle Eastern or South Asian,Male,,N,50,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
52990,CA0431100,,I,N,1/17/2022,4:11,5,N,"Patrol, traffic, field operations",South Shoreline Boulevard & Church Street,Mountain View,1,Black/African American,Female,,N,35,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
52998,CA0431100,,I,N,1/17/2022,4:15,5,N,"Patrol, traffic, field operations",Shorline @ ECR,Mountain View,1,Middle Eastern or South Asian,Male,,N,60,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
53022,CA0431100,,I,N,1/17/2022,4:47,5,N,"Patrol, traffic, field operations",700 North Shorline ,Mountain View,1,Asian,Female,,N,20,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
53167,CA0431100,,I,N,1/17/2022,8:28,5,Y,"Patrol, traffic, field operations",800 Block Park Drive,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Reasonable suspicion that the person was engaged in criminal activity,,No Action Taken,,,,,,
53214,CA0431100,,I,N,1/17/2022,10:21,10,N,"Patrol, traffic, field operations",North Shoreline Boulevard & Wright Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
53229,CA0431100,,I,N,1/17/2022,11:00,10,Y,"Patrol, traffic, field operations",300 Block Escuela Avenue,Mountain View,1,Hispanic/Latino(a),Female,,N,15,N,,,Investigation to determine whether the person was truant,,No Action Taken,,,,,,
53493,CA0431100,,I,N,1/17/2022,19:12,10,N,"Patrol, traffic, field operations",600 showers dr,Mountain View,1,Hispanic/Latino(a),Male,,N,40,Y,,,Reasonable suspicion that the person was engaged in criminal activity,,No Action Taken,,,,,,Warning (verbal or written)
53493,CA0431100,,I,N,1/17/2022,19:12,10,N,"Patrol, traffic, field operations",600 showers dr,Mountain View,2,Hispanic/Latino(a),Male,,N,40,Y,,,Reasonable suspicion that the person was engaged in criminal activity,,No Action Taken,,,,,Alcohol,Warning (verbal or written)
53781,CA0431100,,I,N,1/17/2022,20:35,10,N,"Patrol, traffic, field operations",villa street/lauella street,Mountain View,1,Hispanic/Latino(a),Male,,N,23,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
53782,CA0431100,,I,N,1/18/2022,1:00,10,N,"Patrol, traffic, field operations",del medio/california,Mountain View,1,White,Female,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
53784,CA0431100,,I,N,1/18/2022,1:31,10,N,"Patrol, traffic, field operations",central expressway/mayfield,Mountain View,1,Asian,Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Citation for infraction
53894,CA0431100,,I,N,1/18/2022,7:25,4,N,"Patrol, traffic, field operations",1500 Block West El Camino Real,Mountain View,1,White,Female,,N,35,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
53970,CA0431100,,I,N,1/18/2022,8:56,2,N,"Patrol, traffic, field operations",200 Block Central Expressway,Mountain View,1,Black/African American,Male,,N,35,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
53977,CA0431100,,I,N,1/14/2022,12:25,45,N,"Patrol, traffic, field operations",700 Block East El Camino Real,Mountain View,1,Hispanic/Latino(a),Male,,N,45,N,,,Traffic Violation,Moving,Person removed from vehicle by order,,,,,Drug Paraphernalia,In-field cite and release
54007,CA0431100,,I,N,1/18/2022,9:52,5,N,"Patrol, traffic, field operations",800 Block East El Camino Real,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
54363,CA0431100,,I,N,1/18/2022,17:15,5,N,"Patrol, traffic, field operations",Highway 101,Mountain View,1,White,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
54469,CA0431100,,I,N,1/18/2022,19:19,17,N,"Patrol, traffic, field operations",1900 Block Crisanto Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Citation for infraction
54490,CA0431100,,I,N,1/17/2022,23:18,43,Y,"Patrol, traffic, field operations",70 Oak Lane,Mountain View,1,White,Male,,N,30,N,,,Reasonable suspicion that the person was engaged in criminal activity,,No Action Taken,,,,,,In-field cite and release
54871,CA0431100,,I,N,1/19/2022,4:47,13,N,"Patrol, traffic, field operations",Shoreline Blvd and Villa Street,Mountain View,1,Hispanic/Latino(a),Male,,N,18,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
