stopID,entryUpdateTime,stopTime,stopDuration,stopInResponseToCFS,street,intersection,PID,perceivedRace,perceivedDisability,perceivedLimitedEnglish,perceivedAge,perceivedGender,perceivedLgbt,genderNonconforming,contrabandOrEvidenceDiscovered,actionTakens,personSearchGiven,propertySearchGiven,basisForSearch,basisForSearchExplanation,reasonForStop,reasonForStopDetail,reasonForStopExplanation,resultOfStop
3207,2/9/2022 9:47,2/9/2022 9:30,8,FALSE,Foothill exp,El monte,1, White, None,FALSE,75,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Right turn on posted no right on red, Citation for infraction
3208,2/9/2022 9:51,2/9/2022 8:52,12,FALSE,El Monte Ave,Foothill Expressway ,1, Asian, None,FALSE,55,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Observed driver make right turn on South El Monte from Foothill Expressway again regulatory sign. Driver identified. Cited and released, Citation for infraction
3209,2/9/2022 9:54,2/9/2022 9:20,12,FALSE,El Monte Ave,Foothill Expressway,1, White, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Observed driver turn right against no right on red sign from Foothill Expressway to El Monte. Driver identified. Cited and released, Citation for infraction
3210,2/9/2022 10:03,2/9/2022 10:01,8,FALSE,San Antonio rd,Alverado,1, White, None,FALSE,65,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 52 in 35mph zone, Citation for infraction
3211,2/9/2022 11:20,2/9/2022 11:18,5,FALSE,EL CAMINO REAL,RENGSTORFF AVE,1, White, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", EXP REG PAPER PLATE 2016, Warning (verbal or written)
3212,2/9/2022 12:53,2/9/2022 12:51,8,FALSE,Truman ,Havenhurst ,1, Hispanic/Latino/a, Speech impairment or limited use of language,TRUE,25,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Vehicle registration expired in 2020, Warning (verbal or written)
3213,2/9/2022 15:15,2/9/2022 15:12,5,FALSE,SAN ANTONIO ROAD,CORONADO AVE,1, White, None,TRUE,25,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", NO REAR PLATES, Warning (verbal or written)
3214,2/9/2022 16:08,2/9/2022 15:52,10,FALSE,Farndon,Churton,1, Pacific Islander, None,FALSE,21,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Saw driving on farndon with very expired registration, Citation for infraction
3215,2/9/2022 17:13,2/9/2022 16:40,8,FALSE,El Camino Real,Showers,1, Hispanic/Latino/a, None,FALSE,25,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Registration was suspended effective due to insurance, Warning (verbal or written)
3216,2/9/2022 17:58,2/9/2022 16:44,30,FALSE,Cuesta ,Arboleda ,1, Hispanic/Latino/a, Speech impairment or limited use of language,TRUE,55,Male,No,FALSE, Drugs/narcotics, Asked for consent to search person; Asked for consent to search property; Handcuffed or flex cuffed; Patrol car detention; Person removed from vehicle by order; Property was seized, true, true,, , Traffic Violation," Non-moving Violation, including Registration Violation", Vehicle registration expired in 2020, Citation for infraction; In-field cite and release
3217,2/10/2022 8:52,2/10/2022 8:51,5,FALSE,El monte,Highins,1, Asian, None,FALSE,30,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Rolled through stop sign, Warning (verbal or written)
3218,2/10/2022 9:03,2/10/2022 6:37,30,FALSE,Fremont Avenue ,,1, Hispanic/Latino/a, None,FALSE,35,Male,No,FALSE, None, Curbside detention; Handcuffed or flex cuffed; Search of person was conducted,,, Officer Safety/safety of others; Suspected weapons, Search of subject following restrained detention for weapons; Search of subject following restrained detention for weapons, Reasonable Suspicion, Matched suspect description, Stolen vehicle located abandoned on foothill Expressway.  Subject matching description seen about the vehicle and may have been injured due to collision.  Subject later called in as suspicious person in front yard of a residence on  Fremont Avenue, No Action
3219,2/10/2022 9:14,2/10/2022 7:18,10,FALSE,Fremont Ave,Parma Ave,1, Hispanic/Latino/a, None,TRUE,55,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Observed driver on phone at Fremont and Parma. Registration expired. Driver no license or insurance. Cited and released, Citation for infraction
3220,2/10/2022 11:19,2/10/2022 11:17,5,FALSE,San antonio,almond,1, White, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", expired registration over 6 months, Warning (verbal or written)
3221,2/10/2022 13:57,2/10/2022 13:55,5,FALSE,HOLT,FALLEN LEAF,1, Hispanic/Latino/a, None,TRUE,50,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", RED 2021 TAG AND BLACK EXHAUST COMING OUT OF TAIL PIPE, Warning (verbal or written)
3222,2/10/2022 16:55,2/10/2022 16:45,10,FALSE,grant,oak,1, Asian, None,FALSE,50,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, right rear brake light and third brake light were inoperable, Citation for infraction
3223,2/11/2022 8:36,2/11/2022 8:10,10,FALSE,Foothill Expwy ,Grant,1, Middle Eastern or South Asian, None,FALSE,50,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 62mph in a 45, Citation for infraction
3224,2/11/2022 8:38,2/11/2022 8:36,5,FALSE,Foothill,,1, White, None,FALSE,20,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Speeding, Citation for infraction
3225,2/11/2022 9:08,2/11/2022 8:55,8,FALSE,St. Joseph,Foothill Expwy ,1, Asian, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 64mph in 45, Citation for infraction
3226,2/11/2022 9:33,2/11/2022 9:32,5,FALSE,Cuesta,Campbell,1, White, None,FALSE,45,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Rolled through stop sign, Warning (verbal or written)
3227,2/11/2022 9:48,2/11/2022 8:10,8,FALSE,San Antonio rd,Edith Ave,1, Hispanic/Latino/a, None,TRUE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Driver made unsafe turn in front of motorcycle officers at 1 N. San Antonio Rd. Driver stopped. Driver no license. Passenger licensed. Parties switched. Warned and released, Warning (verbal or written)
3228,2/11/2022 9:50,2/11/2022 9:32,10,FALSE,Cuesta Dr,Campbell Ave,1, Middle Eastern or South Asian, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Driver did not stop for stop sign or limit lime east on Cuesta Dr to south Campbell Ave. driver stopped and identified. No current address. Warning for stop sign. Cite for address change., Warning (verbal or written)
3229,2/11/2022 10:15,2/11/2022 9:55,5,FALSE,Cuesta ,Campbell ,1, White, None,FALSE,25,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Drive on shoulder to avoid speed bump, No Action
3230,2/11/2022 21:53,2/11/2022 18:23,5,FALSE,FOOTHILL EXP,ST JOSEPH,1, Asian, None,FALSE,25,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, DRIVER WARNED AND RELEASED, Warning (verbal or written)
3231,2/12/2022 8:42,2/12/2022 8:41,5,FALSE,Foothill,,1, Middle Eastern or South Asian, None,FALSE,55,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Speeding, Warning (verbal or written)
3232,2/12/2022 19:29,2/12/2022 18:58,7,FALSE,FOOTHILL EXP,EL MONTE AVE,1, White, None,FALSE,65,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, DRIVER CITED AND RELEASED, Citation for infraction
3233,2/12/2022 19:32,2/12/2022 19:30,3,FALSE,Foothill,280,1, White, None,FALSE,20,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, Drive without Lights at night, Warning (verbal or written)
3234,2/12/2022 19:48,2/12/2022 19:47,5,FALSE,FOOTHILL EXPRESSWAY,SAN ANTONIO RD,1, White, None,FALSE,21,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, DRIVER WARNED AND RELEASED, Warning (verbal or written)
3235,2/12/2022 19:59,2/12/2022 19:56,10,FALSE,el camino,showers,1, Black/African American, None,FALSE,20,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Left head light broken, No Action
3236,2/12/2022 20:01,2/12/2022 20:00,3,FALSE,PLAZA SOUTH,SECOND ST,1, Black/African American, None,FALSE,55,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, DRIVER WARNED AND RELEASED, Warning (verbal or written)
3237,2/13/2022 3:57,2/12/2022 20:45,10,FALSE,el monte,university,1, White, None,FALSE,43,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, unsafe lane change, No Action
3238,2/14/2022 0:54,2/13/2022 19:11,5,FALSE,EDITH AVE,FIRST ST,1, Asian, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, DRIVER WARNED AND RELEASED, Warning (verbal or written)
3239,2/14/2022 1:30,2/14/2022 1:28,3,FALSE,WESSEX AVE,FREMONT AVE,1, Middle Eastern or South Asian, None,FALSE,18,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, DRIVER WARNED AND RELEASED, Warning (verbal or written)
3240,2/14/2022 5:38,2/14/2022 3:55,20,FALSE,ecr,distol,1, White, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, subject walking in middle of road, No Action
3241,2/14/2022 9:06,2/14/2022 8:24,30,FALSE,Foothill Expressway ,Hwy 280,1, Hispanic/Latino/a, None,FALSE,40,Male,No,FALSE, None, Person removed from vehicle by order; Search of person was conducted,,, Condition of parole / probation/ PRCS / mandatory supervision, , Traffic Violation," Non-moving Violation, including Registration Violation", Veh registration expired 04/08/2021, In-field cite and release; Warning (verbal or written)
3242,2/14/2022 9:45,2/14/2022 9:38,6,FALSE,first,whitney,1, White, None,FALSE,50,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", expired vehicle since 2020, Warning (verbal or written)
3243,2/14/2022 10:10,2/14/2022 10:05,5,FALSE,el monte ,university,1, Hispanic/Latino/a, None,TRUE,50,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, third brake light was inoperable, Warning (verbal or written)
3244,2/14/2022 11:00,2/14/2022 6:32,5,FALSE,MT HAMILTON AVE,SAN ANTONIO RD,1, Hispanic/Latino/a, None,FALSE,50,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, TAIL LAMP OUT, Warning (verbal or written)
3245,2/14/2022 15:48,2/14/2022 15:40,5,FALSE,EL camino real,rengstroff,1, White, None,FALSE,70,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", expired registration, Warning (verbal or written)
3246,2/14/2022 16:25,2/14/2022 16:20,5,FALSE,foothill,loyola,1, Middle Eastern or South Asian, None,FALSE,55,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, right brake was inoperable, Warning (verbal or written)
3247,2/14/2022 21:29,2/14/2022 21:27,5,FALSE,El Camino real ,Showers,1, Middle Eastern or South Asian, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Expired reg, Warning (verbal or written)
3248,2/15/2022 0:38,2/15/2022 0:36,5,FALSE,homestead,foothill expressway,1, Hispanic/Latino/a, None,TRUE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, blocking roadway, Warning (verbal or written)
3249,2/15/2022 7:59,2/15/2022 7:57,5,FALSE,Eastwood dr,Miramonte,1, White, None,FALSE,17,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Right turn on posted no right turn sign, Warning (verbal or written)
3250,2/15/2022 8:41,2/15/2022 8:40,5,FALSE,Eastwood dr,Miramonte,1, White, None,FALSE,16,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Right turn on no right, Warning (verbal or written)
3251,2/15/2022 10:54,2/15/2022 6:13,5,FALSE,FOOTHILL EXPY,VISTA KNOLL,1, White, None,FALSE,80,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", EXP REG 2020, Warning (verbal or written)
3252,2/15/2022 11:19,2/15/2022 11:08,5,FALSE,miramonte,rose,1, Asian, None,TRUE,50,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", expired registration - driver could not understand or speak any english, Warning (verbal or written)
3253,2/15/2022 13:30,2/15/2022 13:27,3,FALSE,FOOTHILL EXP,HOMESTEAD,1, Asian, None,TRUE,65,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, CUT ME OFF IN DOUBLE TURN LANE, Warning (verbal or written)
3254,2/15/2022 13:31,2/15/2022 13:20,10,FALSE,foothill,highway 280,1, Hispanic/Latino/a, None,FALSE,50,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, rear third brake light was inoperable, Citation for infraction
3255,2/15/2022 14:39,2/15/2022 13:45,10,FALSE,friars court,cristo rey,1, White, None,FALSE,55,Male,No,FALSE, None, None,,,, , Investigation to determine whether the person was truant, , subject located trespassing on railroad tracks near foothill and 280, No Action
3256,2/16/2022 8:13,2/16/2022 8:12,4,FALSE,Foothill Expressway,Springer Rd,1, White, None,FALSE,40,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Speeding, Warning (verbal or written)
3257,2/16/2022 11:39,2/16/2022 11:36,3,FALSE,El Camino ,San Antonio ,1, White, None,FALSE,60,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Improper tabs, Warning (verbal or written)
3258,2/16/2022 16:50,2/16/2022 16:40,5,FALSE,Foothill ,Magdalena ,1, Middle Eastern or South Asian, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Speeding, Warning (verbal or written)
3259,2/17/2022 0:39,2/16/2022 18:27,5,FALSE,DISTEL DR,MARICH,1, White, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, DRIVER WARNED AND RELEASED, Warning (verbal or written)
3260,2/17/2022 1:01,2/17/2022 0:59,5,FALSE,FOOTHILL EXPRESSWAY,LOYOLA BRIDGE,1, Black/African American, None,FALSE,25,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", DRIVER WARNED AND RELEASED, Warning (verbal or written); Warning (verbal or written)
3261,2/17/2022 1:07,2/17/2022 1:04,3,FALSE,FOOTHILL EXPRESSWAY,LOYOLA BRIDGE,1, Asian, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, DRIVER WARNED AND RELEASED, Warning (verbal or written); Warning (verbal or written)
3262,2/17/2022 8:22,2/17/2022 8:21,3,FALSE,Covington,Golden,1, White, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Pass in bike lane, Warning (verbal or written)
3263,2/17/2022 8:50,2/17/2022 8:47,5,FALSE,Miramonte,Covington,1, White, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Pass in bike lane, Warning (verbal or written)
3264,2/17/2022 9:06,2/17/2022 9:04,5,FALSE,Covington ave,Eastwood,1, White, None,FALSE,30,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 42 in 25mph zone, Citation for infraction
3265,2/17/2022 10:00,2/17/2022 9:50,1,FALSE,El Camino Real,Distel Dr,1, White, Mental health condition,FALSE,60,Male,No,FALSE, None, None,,,, , Reasonable Suspicion, Officer witnessed commission of a crime, Subject was walking against traffic in the middle of the street.  Lane 2, No Action
3266,2/17/2022 11:28,2/17/2022 11:10,8,FALSE,Showers ,El Camino real,1, Asian, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 50mph in 35, Citation for infraction
3267,2/17/2022 13:06,2/17/2022 8:40,10,FALSE,Covington Rd,Batman pl,1, White, None,FALSE,18,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Observed driver at visual of 40 mph in posted 25 zone. Radar confirmed 40 mph. Driver cited and released. Identified by license, Citation for infraction
3268,2/17/2022 13:24,2/17/2022 9:18,9,FALSE,Covington Rd,Batman Pl,1, Asian, None,FALSE,38,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Observed driver on Covington Rd visual 40 mph. Radar confirmed 42mph in 25 zone driver identified. Cited and released, Citation for infraction
3269,2/18/2022 9:24,2/18/2022 9:23,5,FALSE,sherwood,leveroni,1, Hispanic/Latino/a, None,TRUE,50,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation," trailer wiring mixed up, reverse lighting equip", Warning (verbal or written)
3270,2/18/2022 9:44,2/18/2022 9:42,10,FALSE,fremont,altos oaks,1, Hispanic/Latino/a, None,FALSE,35,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, blew through red light, Citation for infraction
3271,2/18/2022 10:11,2/18/2022 6:29,10,FALSE,w portola ave ,mercedes ave,1, Hispanic/Latino/a, None,FALSE,55,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", exp reg 7/21, Citation for infraction
3272,2/18/2022 13:36,2/18/2022 13:33,15,FALSE,el camino,,1, Middle Eastern or South Asian, Mental health condition,FALSE,65,Male,No,FALSE, None, None,,,, , Reasonable Suspicion, Matched suspect description, trespass and harassing teaspoon patrons, Warning (verbal or written)
